app_id,review,label,text_len,manual_label,manual_label_backup,labeling_source
570,"ну такое, на любителя :)",0,24,0,,from_steam_recommendation
730,발로란트보다 재밌노,1,10,1,,from_steam_recommendation
570,오거마법사 귀여워!,1,10,1,,from_steam_recommendation
1172470,정말 게임이 재미있어요,1,12,1,,from_steam_recommendation
570,한 때 정말 열심히 했던 겜,1,15,1,,from_steam_recommendation
1172470,재밌는데 왜 인기 없는지 모르겠는 게임,1,21,1,,from_steam_recommendation
730,"흥분한 따거와 대화하고 싶다 : 5인큐 미만
재밌는 게임을 하고싶다 : 5인큐
흥분한 따거와 재밌는 게임을 하고싶다 : 최고의 게임",1,75,1,,from_steam_recommendation
1172470,상대는 핵 우리팀은 봇,0,12,0,,from_steam_recommendation
570,john나 재밌다 안카나,1,13,1,,from_steam_recommendation
1172470,중국인들이랑 서버좀 나눠봐 시1발,1,18,1,,from_steam_recommendation
1172470,worst server,0,12,0,,from_steam_recommendation
570,"리그오브레전드 보다 인기 없는 이유를 잘알겠더군요
정말 재미없는 게임",0,38,0,,from_steam_recommendation
578080,친구가 배그 같이 하는데 너무 무섭게 압박해요 이거 버그 고쳐주시면 5점드림 ㅋㅋㅋ,0,46,0,,from_steam_recommendation
1172470,아니 개 병23신같은새끼들이 게임 잘만들어놓고 서버를 아...씨12발련들...,0,43,0,,from_steam_recommendation
1172470,이게임 뉴비들도 따라하기쉽고 겜자체가 재밌음 꼭하셈,1,28,1,,from_steam_recommendation
1599340,"강화하고 싸우고 재료얻고. 이싸이클을 게속 반복하다보니 자연스럽게 재미가 없어집니다, 그냥 한국말도 패치가 안돼서 재미없고. 금강선 디렉터가 우리를 봐주는게 아니라 아마존이 우리를 보고있으니 페치도 영그렇고 몹시 기분이 않좋네요.",0,128,0,,from_steam_recommendation
730,"언어의 장벽이 감사한 순간이 문득 찾아올 수 있음
언어의 장벽이 원망스러운 순간이 문득 찾아올 수 있음",1,58,1,,from_steam_recommendation
730,"오토좀 잡아라
Catch the Autobots
------------------------------------------------------------------------------
병신새기들 핵도 안썼는데 vac 입장쿨다운 24시간?시바렴들이",0,140,0,,from_steam_recommendation
730,제에에에엔장 러시아형들 제발 입 좀 닥치고 게임하자 시이발 솔직히 5 16 8 은 선 씨게 넘었잖아~~ 잘하고 입 털던가~~,1,69,1,,from_steam_recommendation
730,"1%가 부족합니다.
진입장벽이 높습니다
무료게임인데 그래픽이 상당히 고퀄리티입니다.",1,46,1,,from_steam_recommendation
1172470,서버가 너무 터지네요 게임 관리 좀만하면 재민이가 좋아해요,1,32,1,,from_steam_recommendation
1172470,배에 작은 구멍이 났는데 선장이 선원들 데리고 구멍을 계속 키우고 있음 ㅋㅋ,0,42,0,,from_steam_recommendation
730,근본 FPS 게임 👍,1,11,1,,from_steam_recommendation
1172470,짱깨 씨발놈들아 보이스 안끄면 어디 덧나냐,0,23,0,,from_steam_recommendation
570,이 겜을 하면 나이를 먹습니당,1,16,1,,from_steam_recommendation
570,"장점 간단하고 시간투자 많이 안해도됨
단점 단순하매 비해 게임시작이 너무 오래걸림",1,45,1,,from_steam_recommendation
578080,sjan woalwjfhoilaehfgiopwres,1,28,1,,from_steam_recommendation
1172470,지금은 안하고 있는데 무슨짓을 했는데 이렇게 된거지?유저를 칼로 찔렀나?,0,40,0,,from_steam_recommendation
1172470,서버만 뺴면 완벽한 게임,1,13,1,,from_steam_recommendation
570,LoL ün babası,1,13,1,,from_steam_recommendation
578080,왜 저는 들어가지지 않죠? 바탕화면에서 들어가면 이미 실행중인 안티 프로그램? 그러면서 안들어가지는데,0,56,0,,from_steam_recommendation
1172470,"게임은 오래전에 나온겜 치고는 재미있음, 그런데 좀 짜치는 부분이 많음, 특히 캐릭터패스를 팔아먹으면서 마지막 구간은 초보들은 깨지 못하게 세팅해놨음, 그렇다고 그걸 깨려면 랭크 시스템을 들어가야 하는데, 그것도 하루정도 해서는 절대 들어갈수 없는 구조로 만들어 놓음, 이런게 뭔가 게임이 짜치게 하는 기분을 만들어줌~ 뭔가 유저가 별로 없어서 잡아두려고 하는 듯한 느낌? 그래픽은 5090 5K로 돌리는데도 200프레임 넘게 잘 나옴 전투중 드랍도 별로 없음",0,257,0,,from_steam_recommendation
730,CHEATER GG,0,10,0,,from_steam_recommendation
570,이겜 겜취급해서 죄송함 겜도 아님,0,18,0,,from_steam_recommendation
730,"이 게임은 전세계 정신병자들의 집합소입니다. 그중에서도 러시안 정신병자, 중궈 정신병자, 한국인 정신병자가 꿰차고있죠 
만약 당신이 초보잔데 랜덤 팀원으로 한국인들을 만났다면 중국인 흉내를 내십시오. 왜냐구요? 한국인이라고 반갑다면 큰 오산입니다. 이 게임은 뉴비한테 한없이 엄격한 게임이라 바로 한국어로 당신의 어머니와 아버지의 안부를 물을 것 입니다. 중국어나 러시아어로 듣는 부모님 안부는 큰 타격이 없지만 우리의 모국어로 듣는 부모님 안부는 심리적으로 타격이 매우 클겁니다. 그러니 한국인들을 만났을땐 중국인으로, 중국인들을 만났을땐 러시아인으로, 러시아인들을 만났을땐 그냥 말을 아끼십시오 반응 해주면 24라운드 내내 쑤까블리얏을 듣게될 것 입니다.",1,368,1,,from_steam_recommendation
730,중국인들이 존나 많아서 소통이 안된다는거 빼고 다 좋음,1,30,1,,from_steam_recommendation
730,실행이안됨 시발련들아~,0,12,0,,from_steam_recommendation
578080,"다른게임은 많이하면 질리는데
베그는 안질려요",1,25,1,,from_steam_recommendation
1172470,분명 시즌 13 까지는 갓겜이였는데 어느 순간 패치에 패치를 거치더니 게임이 이상해짐,1,47,1,,from_steam_recommendation
570,pretty good.,1,12,1,,from_steam_recommendation
1172470,너만 오면 3인큐야! ヾ(≧▽≦*)o,1,20,1,,from_steam_recommendation
730,절대로 돈주고 업글 ㄴㄴ 무료로 핵쟁이 존나게많은 게임 모두가 핵을쓰는 게임 차라리 오윈가삼,0,51,0,,from_steam_recommendation
578080,말 안할게 묻고 따지지도 말고 생존게임이랑 싸우는게임 좋아하면 꼭해봐,1,38,1,,from_steam_recommendation
570,오토체스가 재미있음,1,10,1,,from_steam_recommendation
570,맨날 해킹당하면 도타야 ㅡㅡ,0,15,0,,from_steam_recommendation
1599340,"로스트 아크란 게임의 그래픽이 좋고 시점도 좋은데 몬스터를 잡으면 래밸이 오르는 방식이 아니라 재미가 없었어요.
그리고 이런게임은 몬스터를 잡으면 래밸이오르는 방식이 아니면, 않할겁니다.",0,104,0,,from_steam_recommendation
1172470,"옛날 오리진때는 에펙참 많이 했는데...
서울섭 돌려줘요..",1,33,1,,from_steam_recommendation
570,나에게 도타2는 오토체스 머신,1,16,1,,from_steam_recommendation
570,"14~15년도
이새끼가 도둑이야...",1,20,1,,from_steam_recommendation
578080,그냥 취향이 아님 지인들이 한다고해서 같이할뿐,0,25,0,,from_steam_recommendation
1172470,짱깨새기 스팀 해킹해서 에펙 키길래 비번바꾸고 별 ㅈ1랄을 다 했는데 EA 계정 영정먹었다고 메일 하나 띡 왔네 ㅅㅂㅋㅋㅋㅋㅋㅋ|얼탱이가 없다 진짜,0,82,0,,from_steam_recommendation
570,"정말 하다보면 시간가는줄모름...... 
롤보다 더재미있는듯한느낌 하지만 한국서버가 없음으로 가끔 영어로 대화를 해야한다는 단점이있음.....
한국서버가 생긴다면 어느게임보다 흥행할 게임",1,104,1,,from_steam_recommendation
570,도타좀그만해라  나 오토체스해야된다,1,19,1,,from_steam_recommendation
1172470,혼자하면 티어 절대 못올리고 서버는 곱창나있고 안티치트 프로그램은 병X이라서 알트탭 하는순간 탈주 패널티 먹어서 점수 400점 날리고 A와B가싸우면 C가 이기는게 아니라 F가 이기는 차라리 롤이 정신건강에 좋을지경이다 3인큐를 해도 핵쟁이 패드 컨버터 한테 강간당하고 이제 이 게임은 가망이 없다,0,165,0,,from_steam_recommendation
730,fps근본겜 재밌음,1,10,1,,from_steam_recommendation
578080,누구나 좋아하는 게임,1,11,1,,from_steam_recommendation
570,예전에 재밌게했었음,1,10,1,,from_steam_recommendation
730,벨브는 스타겜을 만들지만 그중 정상적인 게임은 없다.,1,29,1,,from_steam_recommendation
570,"""오토체스 : 도타2"" 너무 재밌네요, 모바일로도 나왔으면 좋겠습니다",1,38,1,,from_steam_recommendation
578080,iitiasdwma msngonjn nosdjojwjid s JoT GATEN GAME,1,48,1,,from_steam_recommendation
570,"스타크래프트, 워크래프트3 이후로 이어지는 커스텀 맵 툴입니다.",1,35,1,,from_steam_recommendation
1172470,상대가 쌍욕하고 인종차별하는건 밴 안되지만 내가 한마디하면 밴되는겜,0,37,0,,from_steam_recommendation
730,so many hackers,0,15,0,,from_steam_recommendation
570,sound noise fuck!!,0,18,0,,from_steam_recommendation
730,밸런스가 잘 맞추어져 있어요,1,15,1,,from_steam_recommendation
1172470,"모잠비크에 추공탄, 이게 교미지!",1,18,1,,from_steam_recommendation
578080,분명 캐주얼한 게임인데 헬 렛 루즈보다도 전쟁이 무서워지는 게임...,1,38,1,,from_steam_recommendation
570,언제나 어려운 게임,1,10,1,,from_steam_recommendation
578080,원준이 엄마 🥵🥵🥵🥵🥵,0,12,0,,from_steam_recommendation
578080,게임성이 좋다고 생각합니다,1,14,1,,from_steam_recommendation
570,i think its so bad,0,18,0,,from_steam_recommendation
578080,말해뭐해 핵만 배면 쵝오,1,13,1,,from_steam_recommendation
1172470,재밌는데 인기가 없는겜,1,12,1,,from_steam_recommendation
570,게임은 처음에 배우기 어렵지만 배우기만 한다면  재미는 보장합니다 !,1,38,1,,from_steam_recommendation
1172470,응 절대 안 사~~,0,10,0,,from_steam_recommendation
730,nice game daddy,1,15,1,,from_steam_recommendation
730,"FPS의 정석
옛날에 스포하던 생각나서 시작했다가 못벗어나는중",1,35,1,,from_steam_recommendation
1172470,"당장 게임 끄세요, 서버에 당신이 들어올 자리는 없습니다",1,31,1,,from_steam_recommendation
730,Best of the best game ever) <3,1,30,1,,from_steam_recommendation
578080,너무 좋은데 캐쥬얼 모드 횟수 좀 늘려주세요,1,24,1,,from_steam_recommendation
1172470,여자친구가 솔랭한다고 나가서 돌아오질 않아요,0,24,0,,from_steam_recommendation
578080,top of top fps game,1,19,1,,from_steam_recommendation
570,나랑 같이 겜할 한국인 손?,1,15,1,,from_steam_recommendation
578080,고인물들이 배린이들을 좀 봐줘야 뉴비가 생기지 갈기갈기 찢어버리면 어떡하니,1,41,1,,from_steam_recommendation
1172470,"서버가 초심을 잃지 않네요 ^^





씨발련들아
+미라지 모스트인데 프레스티지 이게 맞냐??",0,53,0,,from_steam_recommendation
730,이 게임은 함꼐 플레이하는 플레이어들이 가족을 챙겨줍니다,1,31,1,,from_steam_recommendation
730,중국인들이 많아요.,1,10,1,,from_steam_recommendation
570,롤과는 다른 재미낮게 평가한다면 사람이아님,1,23,1,,from_steam_recommendation
570,좋다고 밖에 않아오는 최고의 AOS게임이다!,1,24,1,,from_steam_recommendation
1172470,HTRSFGSYHGZFDGHBSZ,1,18,1,,from_steam_recommendation
578080,시발 게임이 안들어가져요,0,13,0,,from_steam_recommendation
1172470,게임이 너무 고였오~,0,11,0,,from_steam_recommendation
1172470,재밌습니다. 가볍게 즐기기 좋아요.,1,19,1,,from_steam_recommendation
1172470,"제취향 100% 입니다
어디하나 흠 잡을곳이 없고 다좋은데 제가 게임을 좋아하는데 못합니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
그래서 가끔씩 합니다
큰일이네요 리스폰 엔터테인먼트 회사가 주력 상품이 에이펙스 레전드인데 순위가 많이 떨어졌네요 에고.....
다른 상품은 비주류 네요 스타워즈,타이탄폴2, 타이탄폴 흐음 크게 인기가 없는 제품이네요
에이펙스 레전드에 버프 영향을 많이 봐서 그런지 회사가 잘 됐으면 좋겠네요^^
다들 한번씩 해보시길 바랍니다
갓게임 입니다 인생게임 아니면 트위치TV나 유튜브에 인터넷 방송하시는분들꺼 많이 봐주시길 바래요~
도움 많이 됩니다^0^",1,312,1,,from_steam_recommendation
578080,핵도 안썼는데 갑자기 핵 썼다고 계정조사한다고 24시간동안 겜 못하게 막노 일주일중에 하루 쉬는데 너무한거 아니노?,0,64,0,,from_steam_recommendation
1172470,매우 재미있네요 밥똥에펙중인데 한번 해보시죠 ㅋㅋ,1,27,1,,from_steam_recommendation
570,auto chesshttps://store.steampowered.com/app/570/Dota_2/#,1,57,1,,from_steam_recommendation
730,쭝국따거들 때문에 전역하고 무직백수 카스생활에 지장이 생길만큼 큐가 안잡히는데 이건 아니죠..,0,52,0,,from_steam_recommendation
1172470,시발럼들아 영정 풀어 달라고 아무 것도 안했잖아 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ발,1,46,1,,from_steam_recommendation
570,"혼자하면 힘들다...
하지만 다섯이 모이면!!!
꿀쟙!!!!",1,33,1,,from_steam_recommendation
578080,ㅈㄴ 재밌으니깐 무조건 하셈,1,15,1,,from_steam_recommendation
570,하지마 그냥 시간아까우니까. 롤 하세요. 롤이 얼마나 잘 만든 게임인지 다시 돌아보게 될것.,0,51,0,,from_steam_recommendation
1172470,돈도 많이 벌면 서버좀 고쳐 좆같은 게임아,0,23,0,,from_steam_recommendation
578080,성장형 예쁜 거 내줘,1,11,1,,from_steam_recommendation
730,디글 존나 안 맞네 시바꺼,1,14,1,,from_steam_recommendation
1172470,업데이트 왜 안ㄸ<ㅡ냐,0,12,0,,from_steam_recommendation
570,"고마워요도타
10분만에접게해줘서",0,17,0,,from_steam_recommendation
570,조금 해봤는데 재밌더라 흥미가 안가도 그냥 해보는걸 추천,1,31,1,,from_steam_recommendation
730,"핵 , HACK, 핵쟁이, CHEATER 만 없으면 ....최고인데",1,37,1,,from_steam_recommendation
730,초딩한테 초딩이라 했더니 나한테 투표걸고 추방함,0,26,0,,from_steam_recommendation
1172470,아니 fps라매 애들 다 점프 뛰면서 스피드런 하듯이 하자너,1,33,1,,from_steam_recommendation
1599340,"great game everyone should try it, just hit the 900+ mark and its been fun, hopfully the next 100 hrs are just as good",1,118,1,,from_steam_recommendation
570,"Dota2 is trash, but Auto Chess is God Game
Free,
Fun,
Fuxk",1,58,1,,from_steam_recommendation
730,best FPS game,1,13,1,,from_steam_recommendation
1172470,야이 병신들아 서버관리랑  운영관리좀 해라 뭐만하면 서버 곱창나고 막링에 ㅅㅂ 10분대가 있는게 말이 되는거냐?,1,62,1,,from_steam_recommendation
730,"눈가리고 아웅식으로 핵 쓰는 유저가 너무많음.
글옵에서 버전 업글되면서 무기 유지가 안되는게 킬포...

어쨰 버전을 업글할수록 게임은 다운그레이드가 되냐..",1,88,1,,from_steam_recommendation
578080,"배그 너무 재밌어요^^
특히 목소리 좋은 여성분이랑 듀오하는게 너무 즐겁습니다. 배그 화이팅!",1,53,1,,from_steam_recommendation
730,뭔가 발로랑 비슷함 핵이 거희 없는듯,1,20,1,,from_steam_recommendation
570,"그래픽 카드의 중요성을 깨닳게 되는 게임이다. 나의 컴퓨터의 그래픽 카드가 씹극이여서 그래픽, 화질 씹극혐이다. 내 취향으로서는 롤보다 잼슴.",1,79,1,,from_steam_recommendation
570,"오토체스 너무 재밌어요
캐릭터들도 모델링 괜찮고 나름 개성 있던데
얘네들 등장하는 AOS게임 하나 만들면 대박이 안 날 수가 없을 듯;",1,75,1,,from_steam_recommendation
578080,총겜 믜서엉 그로치만 츄천 파밍은 잼땨 하늘보는것도 재미꽁,1,32,1,,from_steam_recommendation
1172470,세상 제일 재밋는 게임과 세상 제일 열받는 게임을 동시에 느낄수 잇습니다.,0,41,0,,from_steam_recommendation
730,"⣿⣿⣿⣿⣿⠟⠋⠄⠄⠄⠄⠄⠄⠄⢁⠈⢻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⡀⠭⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡟⠄⢀⣾⣿⣿⣿⣷⣶⣿⣷⣶⣶⡆⠄⠄⠄⣿⣿⣿⣿
⣿⣿⣿⣿⡇⢀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄⠄⢸⣿⣿⣿⣿
⣿⣿⣿⣿⣇⣼⣿⣿⠿⠶⠙⣿⡟⠡⣴⣿⣽⣿⣧⠄⢸⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣾⣿⣿⣟⣭⣾⣿⣷⣶⣶⣴⣶⣿⣿⢄⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡟⣩⣿⣿⣿⡏⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣹⡋⠘⠷⣦⣀⣠⡶⠁⠈⠁⠄⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣍⠃⣴⣶⡔⠒⠄⣠⢀⠄⠄⠄⡨⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣦⡘⠿⣷⣿⠿⠟⠃⠄⠄⣠⡇⠈⠻⣿⣿⣿⣿
⣿⣿⣿⣿⡿⠟⠋⢁⣷⣠⠄⠄⠄⠄⣀⣠⣾⡟⠄⠄⠄⠄⠉⠙⠻
⡿⠟⠋⠁⠄⠄⠄⢸⣿⣿⡯⢓⣴⣾⣿⣿⡟⠄⠄⠄⠄⠄⠄⠄⠄
⠄⠄⠄⠄⠄⠄⠄⣿⡟⣷⠄⠹⣿⣿⣿⡿⠁⠄⠄⠄⠄⠄⠄⠄⠄
⠄⠄⠄⠄⠄⠄⣸⣿⡷⡇⠄⣴⣾⣿⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄⠄
⠄⠄⠄⠄⠄⠄⣿⣿⠃⣦⣄⣿⣿⣿⠇⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄
⠄⠄⠄⠄⠄⢸⣿⠗⢈⡶⣷⣿⣿⡏⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄",0,415,0,,from_steam_recommendation
730,사람들 왤케 잘하냐 ㅋㅋ,1,13,1,,from_steam_recommendation
1172470,진짜 잘 만들었음 현존 하는 배틀로얄 하이퍼 FPS 중엔 원탑,1,34,1,,from_steam_recommendation
570,nice game :),1,12,1,,from_steam_recommendation
730,영어공부에 매우 좋음,1,11,1,,from_steam_recommendation
578080,"불법프로그램 및 부정행위로 영정 당한 사람 입니다.
킬 0킬 피해량 0 으로 10번 중에 2,3번 정도 2킬 하는데 제가 왜 영정인지 영문을 모르겠네요.
여러분 카배로 가세요 스팀에서 배그해서 현질한 저는 이따위 조치로 이렇게 피해를 봤네요^^ 
한국인 싫다 이건가?ㅎㅎㅎㅎㅎㅎ",0,158,0,,from_steam_recommendation
570,오토체이스 하면서 짐꾼외모도 바꿀수잇게 여라가지상품을 팔앗으면합니다.,1,38,1,,from_steam_recommendation
1172470,FPS 이거만함 ㅆㅅㅌㅊ 8/10,1,18,1,,from_steam_recommendation
730,"글옵보다 유저 적음, 매칭 같은 사람만 계속 만남, 핵쟁이 아직도 안잡음, 짱깨 핵판매 봇 개 많음, 로비 렉 심함(인게임은 렉 없음), 보관함 시스템 불편함",0,88,0,,from_steam_recommendation
578080,콜라보 낼꺼면 좀 이쁘게좀 내줘라,1,18,1,,from_steam_recommendation
1172470,겜은 재밋는데....,1,11,1,,from_steam_recommendation
1172470,진짜 이겜 망하고 EA도 같이 망했으면 좋겠음,0,25,0,,from_steam_recommendation
578080,게임이 너무 재미있어여,1,12,1,,from_steam_recommendation
570,"아르카나 평가
리나:제일 처음 나온 신비스킨이라 최근에 나온것들 처럼 화려하지 않다 오히려 신화등급풀셋이 더 간지날정도 하지만 제일 처음나온 신비답게 깔끔해서 쓰기좋다.

군단 사령관:oo충이라는 말을 대세가 되게한 개년이다 2번째로 영웅출시와 동시에 나왔는데 이 신비는 온갖 이펙트 떡칠을 하고 나옴과 동시에 쌍검이라는 간지나는 무기로 군단충을 양성하는데 일조했다. 하지만 모든 셋트와 잘 어울리는 신비는 확실하다.

테러블레이드:최초로 신비에 프리즘 보석을 박을수 있는 스킨이다. 이패치 전에 망치로 프리즘 빼논 유저들은 꿀을빨았다. 특유의 이펙트떡칠은 덤

기술단:최초로 셋트형식으로 나온 신비스킨이다.
이 개새끼는 스킬도 좇같은데 스킨도 좇같다 안사는걸 추천한다 산다면 안말림 Techie Ban Pls!

수정의 여인:누나를 압도하는 퀄리티로 픽률을 늘리나 했으나 하던 사람만 꿀빨았던 그런 신비다 최초로 애완동물낀 신비애 의의를 두자 팁으로 율사리아 셋트와 호환이 좋다.

제우스:할배가 근육질이 되었다 태닝도 한거같다 헤라가 흑인을 좋아하나보다.구름타고 날아다니는데 신으로 복귀신청 완료된듯.

원숭이 왕:최초로 레벨링,정확히는 궁극기 레벨마다 스타일이 바뀌는 신비스킨이다 최초의 오리지널 도2영웅 이면서 최초로 나오자마자 100이면100사기캐 소리를 들어 공방에선 이스킨을 낀 몽키가나오면 한숨밖에 안나오던 시절이 있었지만 그럼 뭐해 지금 고인인데 아,고인아 미안해 저 망새한테 뭔말을 해줄지 모르겠어.

가면무사:스타일이 2가지 있는데 빨갱이랑독버섯먹은색이다 머리에 이오를 박아 넣은것 같다. 죽일때마다 하라는 대사는 안하고 우어어어아아아 이지랄 시끄러운걸 싫어하는 사람에게는 비추천 이펙트 떡칠은 군단때부터 이어지고 있다.

이오:케이크는 거짓말이야.

퍼지:뭔 문어를 잡아먹었나 등뒤에서 낫 두개가 툭하고 튀어나왔다.궁을 쓰면 땅바닥에서 파도사냥꾼 궁 쓰는것 처럼 촉수로 강간함 츄릅츄릅 하는게 보기좋음 발광하는 눈은 덤",1,974,1,,from_steam_recommendation
1172470,속도감넘치고캐릭터무료인갓겜,1,14,1,,from_steam_recommendation
570,어떻게보면 롤보다 재미있다 하지만 뭐랄까... 심플하게 즐기긴 어려운듯 ㅠ,1,41,1,,from_steam_recommendation
570,не затягивает,0,13,0,,from_steam_recommendation
1172470,cheaterpex,0,10,0,,from_steam_recommendation
1172470,무지성 시간 순삭게임,1,11,1,,from_steam_recommendation
1172470,에펙만큼 재밌는 게임이 어딨음!,1,17,1,,from_steam_recommendation
1172470,일반이라도 수준이 비슷해야 즐기든가 하는데 매칭의 의미를 제대로 모르는 듯 함,0,43,0,,from_steam_recommendation
1172470,돈 벌려면 열심히 일해야지,1,14,1,,from_steam_recommendation
570,다시는 망타를 무시하지 마라,1,15,1,,from_steam_recommendation
1172470,재밌는 게임과 애미없는 개발자들과 좆같은 패치,0,25,0,,from_steam_recommendation
730,21세기 세계 최고의 국민 FPS 게임,1,21,1,,from_steam_recommendation
1172470,하는 건 좋은데 돈은 쓰지마라..,0,18,0,,from_steam_recommendation
1172470,툭하면 서버가 지랄남,0,11,0,,from_steam_recommendation
578080,"21323
1356135132135546531",1,26,1,,from_steam_recommendation
570,오토체스 시뮬레이터,1,10,1,,from_steam_recommendation
570,롤을 한 2년동안 했지만 롤보다는 도타가 나음.,1,26,1,,from_steam_recommendation
1172470,게임이 너무 어려워요,1,11,1,,from_steam_recommendation
1172470,재미는있는데 문제가 너무 많은게임,1,18,1,,from_steam_recommendation
1172470,"대체 왜 컨버터, 핵쟁이, 패드같은 치터들을 그냥 놔둠? 어매없음?",0,37,0,,from_steam_recommendation
730,이게임 너무 재미있게 하는데 프라임 사고 캐쥬얼 작업장과 경쟁 작업장은 4판중 1판은 꼭 만나는듯.... 그래도 재미있고 좋음....,1,74,1,,from_steam_recommendation
730,NICE GAME NO.1,1,14,1,,from_steam_recommendation
730,пиу пиу пиу пиу пиу пиу пиу бум бум бум бах бах тыщ тыщ,1,55,1,,from_steam_recommendation
570,"수정수정 귀여운 수정이
수정이떄문에 도타함",1,23,1,,from_steam_recommendation
570,고인물 겜이지만 재미만은 보장,1,16,1,,from_steam_recommendation
570,만이천시간햇다 시발,1,10,1,,from_steam_recommendation
730,고인물 비율이 높긴해도 fps짬으로 찍어누르면 됩니다,1,29,1,,from_steam_recommendation
578080,씨발 좆같은 새끼들아 개 좆망겜 앰창 씨발 현질을 하면 적어도 그만큼은 줘야 할거 아니야 이 애미 개 뒤진 호로 개씹새끼들아 게임에 영향가는 스킨 처 출시해놓고 현질 하니까 좆 같이도 안주네 니네 애미가 이렇게 장사하라고 가르치든? 개 병신 공대 찐따 개 창렬인생 개 지랄 병신 하급 시궁창 인생들아 평생 그렇게 살아 이 앰창인생들아 니들이 나라 좆망하게 하는 장본인들야 알아 개 벌레 새끼들아 좆같은 새끼들 다시 니네 애미 배 속으로 들어가 좆 버러지 년들아 나가 뒤져 제발 길가다 눈에 띄면 진짜 죽여버릴거니까 개 찐따 컴공과 육수 돼지 개 호로 새끼들아,0,312,0,,from_steam_recommendation
1172470,서버 관리도 못하는 똥겜,0,13,0,,from_steam_recommendation
730,진짜 특수부대하는거 같아요,1,14,1,,from_steam_recommendation
730,최소 3개국어 필요,1,10,1,,from_steam_recommendation
730,le blya tyda syda kosar 4asov tyda syda burned o4elo,1,52,1,,from_steam_recommendation
1172470,세계 최악의 쓰레기게임,0,12,0,,from_steam_recommendation
570,주화도박해서1000개땃는데800밖에안들어오고오히려주화가2000대에서1900대로줄었습니다장난하나요?,0,54,0,,from_steam_recommendation
570,어그엄 예수 님이고?,1,11,1,,from_steam_recommendation
570,"대회에서 현질템으로 묵사발 내는거랑 도타2 게임 나온다고 내 보관함에 게임키를 많이 뿌려서 친구한테 주라는 스팀말고는 기억나는게 없다.
애초에 롤을 싫어해서 게임취향에 맞지도 않고..
개인적인 견해를 떠나서 게임자체는 문제없음",1,126,1,,from_steam_recommendation
578080,아니 이거 진짜 재밌어 ㅇㅇ,1,15,1,,from_steam_recommendation
578080,"현실성 갑.
손과 두뇌가 좋아야함.",0,20,0,,from_steam_recommendation
730,Good ๑ ❛ ڡ ❛ ๑,1,14,1,,from_steam_recommendation
730,아오 ㅈ123나 잘쏘네,1,12,1,,from_steam_recommendation
570,Нет сил играть в эту залупу.,0,28,0,,from_steam_recommendation
570,Best of Best in AOS Game,1,24,1,,from_steam_recommendation
1172470,..................................,0,34,0,,from_steam_recommendation
1172470,정말 재미있네요 ^^ 캐릭터 디자인이 정말 이뻐요. 성소수자를 배려하는 모습도 보기 좋네요. 게임도 정말 재미 있어요 ^^,0,68,0,,from_steam_recommendation
730,아니 핵 시123발 날잖아,0,14,0,,from_steam_recommendation
730,재밌어요. 짱깨랑 러시아랑 한국인이랑 겜 하는거 빼면,1,29,1,,from_steam_recommendation
1172470,"⠀              ⠀
⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿⣿⡄⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠹⣿⣿⣿⣿⡿⠁⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠉⠉⠉⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣦⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⠀⠀⠀⠀
⠀⠀⠀⠀⠀⢰⣿⣿⣿⣿⣿⣿⡀⠀⠀⠀
⠀⠀⠀⠀⢠⣿⣿⣿⣿⡿⣿⣿⣧⣀⠀⠀
⠀⠀⠀⠀⢺⣿⣿⣿⣿⣧⣬⣻⢿⣿⣿⡦
⠀⠀⠀⠀⠀⠙⠻⠿⢿⣿⣿⣿⣿⡏⠛⠁
⠀⠀⠀⣀⠀⠀⠀⠀⠀⠀⣽⣿⡿⠁⠀⠀
⠀⢀⡠⣿⣷⣤⡀⠀⠀⢸⣿⣿⠃⠀⠀⠀
⠰⠿⠿⠿⠿⠿⠇⠀⠠⠿⠿⠏",0,216,0,,from_steam_recommendation
730,no csgo=no bitch,1,16,1,,from_steam_recommendation
